ts;fundingRate;fundingRateLong;fundingRateShort
"7/18/2024, 08:30:14";0.006980915;0.006980915;0.006980915
"7/18/2024, 07:30:12";0.0072503;0.0072503;0.0072503
"7/18/2024, 06:30:11";0.0063923009999999995;0.0063923009999999995;0.0063923009999999995
"7/18/2024, 05:30:13";0.005679741;0.005679741;0.005679741
"7/18/2024, 04:30:12";0.004721948;0.004721948;0.004721948
"7/18/2024, 03:31:25";0.004473817000000001;0.004473817000000001;0.004473817000000001
"7/18/2024, 02:30:56";0.003322378;0.003322378;0.003322378
"7/18/2024, 01:30:11";0.004364038;0.004364038;0.004364038
"7/18/2024, 00:30:18";0.004771668;0.004771668;0.004771668
"7/17/2024, 23:30:33";0.00585881;0.00585881;0.00585881
"7/17/2024, 22:30:46";0.004033794;0.004033794;0.004033794
"7/17/2024, 21:30:53";0.0043511850000000005;0.0043511850000000005;0.0043511850000000005
"7/17/2024, 20:30:11";0.005417175000000001;0.005417175000000001;0.005417175000000001
"7/17/2024, 19:30:02";0.005641782;0.005641782;0.005641782
"7/17/2024, 18:30:41";0.006165581000000001;0.006165581000000001;0.006165581000000001
"7/17/2024, 17:30:26";0.006467327;0.006467327;0.006467327
"7/17/2024, 16:30:03";0.008405279;0.008405279;0.008405279
"7/17/2024, 15:30:41";0.013282193;0.013282193;0.013282193
"7/17/2024, 14:30:31";0.012269752;0.012269752;0.012269752
"7/17/2024, 13:30:45";0.012512044;0.012512044;0.012512044
"7/17/2024, 12:30:07";0.009483656;0.009483656;0.009483656
"7/17/2024, 11:30:39";0.009721876;0.009721876;0.009721876
"7/17/2024, 10:30:37";0.008753068000000001;0.008753068000000001;0.008753068000000001
"7/17/2024, 09:30:39";0.002949021;0.002949021;0.002949021
"7/17/2024, 08:30:22";0.003028431;0.003028431;0.003028431
"7/17/2024, 07:30:09";0.005569644;0.005569644;0.005569644
"7/17/2024, 06:30:38";0.006908584000000001;0.006908584000000001;0.006908584000000001
"7/17/2024, 05:30:35";0.005847482;0.005847482;0.005847482
"7/17/2024, 04:30:35";0.0026147320000000003;0.0026147320000000003;0.0026147320000000003
"7/17/2024, 03:30:19";0.007262715;0.007262715;0.007262715
"7/17/2024, 02:31:08";0.0031256219999999998;0.0031256219999999998;0.0031256219999999998
"7/17/2024, 01:30:59";0.002742903;0.002742903;0.002742903
"7/17/2024, 00:31:07";0.002008549;0.002008549;0.002008549
"7/16/2024, 23:30:37";0.0028836450000000002;0.0028836450000000002;0.0028836450000000002
"7/16/2024, 22:30:46";0.004626063000000001;0.004626063000000001;0.004626063000000001
